,Game_ID,Home_Team,Away_Team,GAMES_LEFT,Team_ID,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Home,FGMiss,Tot_Prev_Points,Tot_Prev_Ast,Tot_OREB,Tot_TOV,Tot_FGMiss,Tot_FGMade,Tot_Opp_Prev_Points,Tot_Opp_OREB,Tot_Opp_FGMiss,Tot_Opp_TOV,Tot_Prev_Poss,Tot_Opp_Prev_Poss,ORTG,OREBRTG,TOVRTG,ASTRTG,DRTG,DTOVRTG,DREBRTG,Home_ORTG,Away_ORTG,Home_DRTG,Away_DRTG,Home_OREBRTG,Away_OREBRTG,Home_DREBRTG,Away_DREBRTG,Home_TOVRTG,Away_TOVRTG,Home_DTOVRTG,Away_DTOVRTG,Home_ASTRTG,Away_ASTRTG,Home_Win,Spread,Back_To_Back,Home_Team_B2B,Away_Team_B2B,Home_DASTRTG,Away_DASTRTG,Season
17479,0022100821,DEN,NYK,55,3221225495,54.0,55.0,0.992,480,91,186,0.9870000000000001,31,82,0.7589999999999999,34,43,1.607,26,67,93,56,14,4,21,43,247,1,95,11557,2629,1089,1410,5077,4229,11508,1036,5085,1338,10504,10480,220.02285960489343,42.78029434517984,26.846077512304184,123.88857586112144,219.61337717551416,25.53105904843033,40.75780689062845,112.01059201815775,108.01226758673567,110.10789324247587,109.50548393303829,19.536019536019538,23.244274809160306,20.57396928051738,20.18383761011107,13.48590883298657,13.360168679317615,12.966117736134771,12.564941312295556,66.80235187697873,57.08622398414271,1,17,1,0,1,61.141804788213626,63.67168528411851,21
17480,0022100822,LAL,MIL,53,3221225496,61.0,50.0,1.0979999999999999,480,96,181,1.06,25,68,0.73,30,50,1.2,23,60,83,59,17,10,27,44,247,1,85,12188,2586,1082,1475,5235,4475,12040,1176,5434,1473,11036,11031,220.87781320501625,41.32198903583105,26.73056575234045,115.57616251198466,218.29325354214004,26.706189929539505,43.31564062317075,108.55227396267439,112.32553924234185,109.85864443639,108.43460910575004,20.030935808197988,21.291053227633068,22.642215568862277,20.673425054308474,13.734372168871174,12.996193583469276,13.754983689742662,12.951206239796845,58.12080536912752,57.455357142857146,0,-15,0,0,0,62.736273627362735,62.260711030082035,21
17481,0022100823,POR,ORL,53,3221225510,34.0,77.0,0.614,480,76,181,0.841,30,76,0.7889999999999999,26,34,1.5190000000000001,27,73,100,55,17,12,27,30,208,1,105,11588,2513,1053,1484,5378,4217,12285,1090,5138,1408,10891,10879,212.919798172045,39.26258362340601,27.236824499193624,119.17821776833256,225.89804492679582,25.892235555597033,42.35673426273949,109.2700319009195,103.6497662711255,114.05191873589165,111.84612619090419,20.989563200618477,18.273020422787532,20.35002035002035,22.006713912719135,13.267029461437419,13.969795037756203,13.111361926260345,12.78087362933669,58.174904942965775,61.00331282536678,0,-18,0,0,0,63.57466063348416,60.65934065934066,21
17482,0022100824,SAC,MIN,54,3221225508,49.0,61.0,0.894,480,91,187,0.975,31,69,0.86,35,43,1.591,21,66,87,63,14,7,31,44,248,1,96,11976,2590,1212,1481,5359,4388,12163,1194,5133,1513,10870,10877,220.37807627708816,45.23082940026335,27.256772315548826,118.10442848593657,223.5800230154578,27.86473971667924,46.532467532467535,109.19644476691457,111.18163151017359,114.143245693563,109.43677732189481,21.28454070201643,23.946288698246924,23.047619047619047,23.484848484848484,13.368401959005984,13.888370356542842,12.348141432456936,15.516598284222304,57.27109515260324,60.83333333333333,0,-20,0,0,0,57.08263069139966,65.61895551257253,21
17483,0022100825,CLE,SAS,54,3221225498,54.0,56.0,0.982,480,77,181,0.86,17,54,0.671,26,35,1.4769999999999999,25,72,97,42,16,6,26,29,197,1,104,11880,2904,1183,1420,5200,4513,11667,1216,5336,1430,10775,10783,220.50106984484665,45.51799572431614,26.37277804767959,128.6841422115237,216.3480955541312,26.528419864023935,45.583183881860634,109.71910112359551,110.78196872125115,105.75121768452604,110.59687786960515,23.031026252983295,22.486969471332838,22.445187662578967,23.137996219281664,14.063670411985019,12.309107635694572,13.525665043087297,13.002754820936637,64.19696272434422,64.48717948717949,1,13,0,0,0,59.76470588235294,56.38111888111889,21
17484,0022100826,CHA,CHI,53,3221225507,62.0,49.0,1.1179999999999999,480,86,175,0.9910000000000001,29,76,0.7869999999999999,29,42,1.38,16,67,83,53,11,6,20,33,230,1,89,12397,2827,1072,1377,5227,4615,12364,1127,5214,1512,11041,11036,224.58567983648982,40.928477719176215,24.942749578461385,122.4955394872758,224.0617642958441,27.377559972884765,43.19153445383098,111.44082946013587,113.14485037635396,112.20078599499821,111.86097830084589,21.386861313868614,19.5416164053076,22.754716981132077,20.436817472698905,12.495530925992135,12.44721865246925,14.505180421579137,12.872379551305627,64.01727861771059,58.47826086956521,0,-12,0,0,0,62.23194748358863,60.72695035460993,21
17485,0022100827,OKC,TOR,57,3221225521,47.0,60.0,0.881,480,81,175,0.925,27,82,0.669,26,28,1.857,24,66,90,50,20,8,33,33,215,1,94,11217,2330,1276,1341,5497,4147,11449,1157,5112,1507,10513,10513,213.3742229019175,46.426370208460085,25.51262759276083,112.41943327842154,217.80527977555417,28.664696395895582,45.29120669965741,102.00152497140678,111.37269793051072,108.51753048780488,109.28774928774929,20.334667151691523,26.091703056768562,22.19261515036163,23.098591549295776,13.095691955775829,12.416935636985,12.91920731707317,15.745489078822411,56.715661429295494,55.703771849126035,0,-19,0,0,0,63.02402260951484,63.850216034565534,21
17486,0022100828,UTA,GSW,54,3221225506,75.0,35.0,1.363,480,69,167,0.8200000000000001,33,94,0.7050000000000001,25,34,1.471,14,73,87,43,11,12,20,35,196,1,98,12250,2713,1099,1542,4976,4421,11479,1085,5383,1401,10777,10768,227.3876200134481,44.18239473886189,28.59486091667677,122.6251349773762,213.28581133768415,25.980373635937127,40.31739414328291,115.51204819277108,111.87557182067704,109.44036178631995,103.84544955136421,22.439820481436147,21.742574257425744,20.68707991038088,19.630314232902034,13.535391566265059,15.05946935041171,11.550781986056153,14.429591649880974,54.537163702690385,68.08797127468583,1,26,0,0,0,56.60633484162896,60.47874938935027,21
17487,0022100829,POR,LAL,52,3221225504,48.0,64.0,0.857,480,83,163,1.026,27,69,0.772,19,29,1.275,14,65,79,55,22,10,32,30,212,1,80,12025,2572,1090,1494,5273,4415,12369,1126,5219,1481,11048,11034,217.6927464550492,41.3391258461681,27.03679615647873,116.51380952615725,224.27035088941676,26.833686751232797,43.05596171192508,109.02726602800294,108.66548042704626,114.07462135205024,110.19572953736653,21.164021164021165,20.175104682146934,20.375549340791054,22.68041237113402,13.264554163596168,13.772241992882561,13.132619135574435,13.701067615658364,58.28651685393258,58.227292672224664,1,2,2,1,1,63.84205856255546,62.66490765171504,21
17488,0022100830,SAC,MIN,52,3221225508,50.0,62.0,0.895,480,92,191,0.9650000000000001,28,76,0.748,39,45,1.722,17,68,85,60,8,13,23,40,251,1,99,12224,2653,1233,1512,5455,4479,12411,1215,5229,1544,11084,11091,220.60271567243112,45.19820679642973,27.287974864919782,118.50979860364663,223.734464927281,27.88700569602258,46.47440880047428,109.1459074733096,111.45680819912151,114.35432230522946,109.38014262205155,21.139705882352942,24.058500914076784,23.180291153415453,23.294117647058822,13.451957295373665,13.836017569546119,12.326574172892208,15.560431523130372,57.514323490524454,60.995475113122176,1,13,2,1,1,57.30800990916598,65.71834992887624,21
17489,0022100831,DET,MEM,52,3221225528,51.0,61.0,0.902,480,85,186,0.9139999999999999,22,65,0.7,47,63,1.547,28,72,100,59,10,11,21,52,239,1,101,11847,2616,1344,1457,5604,4399,12124,1097,5143,1594,10998,10988,215.20823351589445,47.88064858033876,26.527676673557927,119.09688177422044,220.76811268124015,29.008225356116327,42.74766249729396,102.75707898658719,112.45115452930727,112.46743580200969,108.30067687923048,20.803183791606365,27.077464788732392,22.25859247135843,20.489070025935533,13.934426229508196,12.593250444049733,14.384071455154448,14.62415390096188,60.43021510755378,58.666666666666664,0,-25,0,0,0,62.27189781021898,63.38724168912848,21
17490,0022100832,WAS,BKN,55,3221225515,54.0,55.0,0.99,480,82,169,0.97,21,60,0.7,40,46,1.746,22,61,83,48,13,8,21,44,225,1,87,11965,2698,1070,1437,5137,4461,12179,1206,5425,1297,10885,10905,219.7896132233272,41.596664921744015,26.395361830988755,120.92783355778603,223.3551811201519,23.769620651419054,44.44047619047619,108.79804069329315,110.99157253003406,111.46832111299116,111.88686000716075,19.823080016083637,21.77358490566038,21.904761904761905,22.53571428571429,13.03692539562924,13.358436435359513,11.524722692235382,12.244897959183673,60.00928936367858,60.91854419410745,1,1,0,0,0,56.85649202733485,58.59069160504568,21
17491,0022100833,NOP,MIA,53,3221225488,58.0,53.0,1.0430000000000001,480,75,166,0.905,21,73,0.581,38,44,1.732,23,59,82,44,20,10,30,42,209,1,91,11705,2762,1210,1505,5161,4252,11631,1012,5024,1526,10638,10651,220.039240779843,46.881481047513034,28.29033087121735,129.88381422227238,218.41451353934303,28.64827862646668,40.27826128863093,108.03250803250803,112.00673274733495,111.00433389862445,107.41017964071857,23.686214775323684,23.19526627218935,19.910786699107867,20.367474589523066,13.721413721413722,14.568917149803628,13.41624269832297,15.232035928143711,64.12470023980815,65.75911398246423,0,-15,0,0,0,60.61309800278681,62.88102261553588,21
17492,0022100834,HOU,TOR,55,3221225506,46.0,63.0,0.847,480,96,179,1.07,31,77,0.806,36,52,1.418,27,51,78,50,17,7,32,48,259,1,83,11822,2468,1247,1547,5333,4300,12164,1165,5056,1556,10833,10834,218.30403581696368,46.5043450610186,28.527121450840646,114.9120381208206,224.4899922030534,28.752270758028374,46.082945270642426,106.78493050475493,111.51910531220877,115.37196125022848,109.11803095282491,20.45633359559402,26.04801146542458,22.896825396825395,23.186119873817034,16.03877103145574,12.488350419384902,12.977517821239262,15.77475293678911,59.34646804420951,55.56557007661108,0,-19,1,0,1,59.13606911447084,64.08683341198679,21
17493,0022100835,DAL,LAC,51,3221225488,60.0,53.0,1.063,480,77,159,0.968,22,62,0.724,41,52,1.572,12,60,72,43,13,5,23,48,217,1,82,11808,2626,1023,1404,5285,4357,11715,1196,5394,1470,10875,10882,217.23853040060695,38.7375658204252,25.78951775000767,120.56206801647623,215.26867059037286,27.020660021889697,44.14354947353103,110.27139087825104,106.96713952235591,106.7557395558901,108.51293103448276,20.015426147319708,18.7221396731055,19.99220576773188,24.151343705799153,12.250282698831512,13.539235051176155,13.586751975912684,13.433908045977011,61.18848653667596,59.37358147980027,1,7,0,0,0,60.50895381715363,58.98111550285463,21
17494,0022100836,PHX,MIL,52,3221225505,80.0,32.0,1.432,480,91,178,1.022,19,68,0.563,37,54,1.37,20,62,82,53,16,6,22,44,238,1,87,12430,2754,1127,1407,5214,4604,11785,1152,5479,1488,11016,11009,225.68071621526303,43.24772541914167,25.537105554182133,119.6150896453438,214.03661506897393,27.05325260924215,42.06222299724777,113.06281267370761,112.61790354155544,105.48656163113994,108.550053437834,21.896072986909957,21.351652432231713,21.263079222720478,20.79914377452729,12.5810635538262,12.956042000355936,14.050046339202964,13.003206270039188,62.11072664359861,57.5043630017452,1,24,0,0,0,56.851588430535806,62.287756925826635,21
17495,0022100837,GSW,NYK,52,3221225496,66.0,46.0,1.178,480,81,181,0.895,29,81,0.722,39,50,1.609,21,68,89,51,7,8,20,42,230,1,100,11949,2711,1175,1539,5251,4319,11605,1081,5403,1463,10874,10847,219.69695862037406,44.71790964633492,28.267248640846336,125.04928957690892,214.11432268493195,26.93309100260427,40.02723615404122,111.53292551277438,108.16403310759969,104.14265129682998,109.97167138810198,21.436893203883496,23.281016442451417,19.687613512531783,20.339622641509433,15.005397625044981,13.261851015801355,14.355187319884728,12.577903682719546,67.99645390070921,57.052835676199706,0,-2,1,1,0,60.53639846743295,63.75296912114015,21
17496,0022100838,DET,CHA,51,3221225531,41.0,72.0,0.723,480,102,199,1.028,30,77,0.772,26,41,1.263,31,65,96,68,23,8,36,42,260,1,97,11966,2743,1182,1464,5610,4395,12578,1170,5178,1609,11164,11174,214.19581580576096,42.14163889870729,26.25535282517214,124.57318596228299,225.1365395186466,28.796339597409045,45.188056733146965,102.77828550539208,111.41753030036887,112.74187659729829,112.39466292134833,20.766773162939298,21.374865735767994,22.552166934189405,22.635889798957557,13.83659294461707,12.418759880555069,14.330047462577584,14.466292134831459,60.5392156862745,64.03397027600849,0,-22,1,1,0,62.47763864042933,62.16216216216216,21
17497,0022100839,IND,CLE,51,3221225493,54.0,59.0,0.958,480,85,170,1.0030000000000001,27,62,0.849,36,46,1.521,15,55,70,45,21,11,33,41,233,1,85,12057,2770,1207,1511,5268,4477,11969,1179,5344,1425,10978,10971,219.65431503254217,45.8308226439395,27.532888603736872,123.79054245556048,218.13068695872337,25.98686176228028,44.09767082974447,110.00180538003251,109.65250965250965,112.61293820021685,105.51774875850653,22.796016230173368,23.03480641376613,21.604938271604937,22.492732558139537,13.486188842751398,14.046699760985476,12.468377303939285,13.518484458340996,59.91169977924945,63.87884267631103,0,-7,0,0,0,57.18627876682588,59.824318076745264,21
17498,0022100840,PHI,OKC,54,3221225515,50.0,60.0,0.909,480,71,183,0.776,13,61,0.44000000000000006,32,38,1.725,26,81,107,40,13,18,26,37,187,1,112,11272,2401,1025,1340,5256,4150,11523,1165,5254,1370,10572,10588,213.34584560794246,38.86819450907399,25.338916657885456,115.66384246137594,217.66376441224887,25.877509819177543,44.345960737932074,111.38102524866105,101.96482035928143,108.94696680656237,108.7167976056865,18.403908794788272,20.464285714285715,22.13622291021672,22.209737827715355,12.165263963274676,13.17365269461078,12.895841281953452,12.981668537224092,58.57076132648296,57.093081134892984,1,13,0,0,0,59.112370160528805,62.73062730627307,21
17499,0022100841,ATL,SAS,53,3221225496,47.0,64.0,0.848,480,97,193,1.012,32,75,0.889,31,36,1.724,22,68,90,65,21,9,28,39,257,1,96,12414,2906,1168,1330,5348,4679,12374,1179,5346,1373,11048,11063,224.7353551147331,43.640939533911165,24.07572065140493,124.1356465850771,223.70666844982844,24.81878487721938,44.09548667096635,114.2727602466449,110.46259486808819,113.19079543395543,110.51587301587303,21.10726643598616,22.533673097925007,20.955605718585403,23.139880952380953,11.7519042437432,12.323816407661727,11.813734372168872,13.005050505050505,59.6697088222512,64.4659377628259,0,-15,0,0,0,61.46907216494846,56.20971207563387,21
17500,0022100842,BOS,DEN,52,3221225481,62.0,50.0,1.106,480,77,186,0.829,21,81,0.52,35,48,1.455,30,76,106,47,20,14,33,42,210,1,109,12126,2822,1095,1487,5186,4474,11743,1103,5336,1419,10911,10903,222.30396293238243,42.127895338861876,27.253157270215148,126.08363815355985,215.47192096714474,26.02604588500338,41.34192963130953,109.88056460369164,112.42339832869081,105.2526716174606,110.21924934968412,22.41635687732342,19.71153846153846,20.669992872416252,20.67193675889328,13.771263119797322,13.481894150417828,13.149791704401375,12.876254180602006,59.26928281461434,66.8143553389455,1,6,0,0,0,56.733927733458465,61.02841677943166,21
17501,0022100843,CHI,MIN,52,3221225491,64.0,48.0,1.143,480,103,183,1.1320000000000001,27,71,0.777,23,29,1.5819999999999999,13,62,75,64,13,7,22,27,256,1,80,12493,2748,1155,1456,5312,4600,12306,1140,5212,1572,11113,11110,224.83953455531028,43.26877559724113,26.200826829596927,119.5295509508151,221.53702895753642,28.290027179925037,43.75732114682199,113.32732191163211,111.51221264367817,111.82951056528807,109.70751839224835,19.460959175584623,23.807816421656508,20.443255636224684,23.314065510597302,12.443642921550948,13.757183908045977,12.786707603395339,15.503319576529698,58.48252344416027,61.047027506654835,1,12,0,0,0,60.801393728223,65.73945294390356,21
17502,0022100844,UTA,ORL,51,3221225515,48.0,65.0,0.853,480,77,173,0.889,26,76,0.688,33,40,1.625,20,70,90,45,27,10,33,29,213,1,96,12125,2545,1081,1519,5336,4391,12210,1164,5468,1348,11063,11062,219.47254142934597,40.77820059994389,27.44926094585589,116.03527728629363,220.6979800358465,24.342556615251777,42.5711732345827,115.6209513233389,103.85159010600707,109.12962962962962,111.5683504062169,22.448979591836736,18.329221008107154,20.417888563049853,22.153284671532848,13.473995928188042,13.975265017667846,11.555555555555555,12.787001059696221,54.70008952551477,61.335187760778865,1,15,0,0,0,56.65773011617515,60.72821846553966,21
17503,0022100845,POR,NYK,50,3221225509,48.0,66.0,0.843,480,71,165,0.859,27,79,0.683,46,54,1.7029999999999998,18,74,92,48,9,8,27,50,215,1,94,11891,2472,1210,1449,5420,4280,12218,1057,5235,1405,10939,10905,217.3984992820691,44.63546243224397,26.492682788212896,115.49235106885828,224.03879671136036,25.75935196045365,40.384319814676076,109.0497737556561,108.34872552641299,113.97205588822355,110.06674082313681,21.203119197920532,23.432343234323433,20.228706624605678,20.155613190070394,13.230769230769232,13.261913557443664,13.282525857376157,12.476826103077492,58.356290174471994,57.1360608943863,1,9,0,0,0,63.96514161220044,63.76339077782953,21
17504,0022100846,CHA,MEM,48,3221225529,69.0,47.0,1.19,480,86,193,0.892,25,78,0.644,46,66,1.3940000000000001,34,76,110,59,18,14,33,55,243,1,107,12947,2984,1399,1446,5724,4853,12708,1187,5492,1672,11536,11522,224.46820533963069,48.8303822245838,25.069810429440697,123.01278824158452,220.5552896396606,29.02284119608216,43.231571464946526,111.75456739055498,112.71363794907569,112.33419465977606,108.22109497988454,21.57968970380818,27.250692520775623,22.773722627737225,20.4578488372093,12.495691140985867,12.57411928845483,14.50473729543497,14.518103900647192,64.09298464092986,58.91980360065466,0,-7,1,1,0,62.253047498949144,63.43184825760918,21
17505,0022100847,WAS,SAC,51,3221225522,47.0,66.0,0.8340000000000001,480,84,164,1.032,25,66,0.771,40,50,1.576,16,58,74,53,15,5,23,39,233,1,80,12154,2658,1089,1472,5294,4513,12589,1214,5403,1326,11127,11140,218.44539740519957,41.08277435634524,26.445951100231216,117.85875445055277,225.93665715243117,23.78453501684679,44.92684090002754,108.97649454007032,109.46890286512927,111.5810860731437,114.35557107928747,19.88928430209569,21.193490054249548,21.98501872659176,22.941822173435785,13.011290024060706,13.43466107617051,11.507203546361286,12.277331470485505,60.154826958105645,57.70392749244713,0,-13,0,0,0,56.71441360787824,57.420924574209245,21
17506,0022100848,NOP,SAS,51,3221225499,44.0,69.0,0.779,480,90,180,0.999,25,69,0.722,33,39,1.692,17,63,80,48,11,9,20,38,238,1,90,12062,2926,1258,1439,5462,4549,12251,1141,5252,1460,11025,11053,218.74587605444594,46.090600887297164,26.13801141863727,128.59438097257595,221.69001092879276,26.427502715491507,43.303120974979194,107.94800371402043,110.79787234042553,111.12550907071454,110.56450185807822,23.700934579439252,22.38966630785791,20.015948963317385,23.28717201166181,13.797585886722377,12.340425531914894,13.420955201777119,13.006547513714386,63.93210749646393,64.66227347611203,0,-10,1,0,1,60.67518248175182,56.27632687447346,21
